time,seconds_elapsed,relativeAltitude,pressure
1760795449410826200,4836.285826171875,537.7992553710938,906.5641784667969
1760795450354720300,4837.229720214844,536.1874389648438,906.7411804199219
1760795451298556400,4838.173556396484,534.9403076171875,906.8782043457031
1760795452242530300,4839.117530273437,533.8225708007812,907.0008087158203
1760795453186575000,4840.061575195313,532.8449096679688,907.108154296875
1760795454130484200,4841.005484130859,531.9676513671875,907.2045135498047
1760795455074137000,4841.9491372070315,531.28857421875,907.2792053222656
1760795456017953300,4842.892953369141,530.8631591796875,907.3258972167969
1760795456961691400,4843.83669140625,530.5460815429688,907.3607635498047
1760795457905566200,4844.78056616211,530.289794921875,907.3889923095703
1760795458849442300,4845.724442382812,530.0017700195312,907.4205017089844
1760795459793343200,4846.668343261719,529.5816650390625,907.4665832519531
1760795460737267200,4847.612267089844,528.8312377929688,907.5490570068359
1760795461680992300,4848.5559921875,527.8641357421875,907.6554107666016
1760795462624853200,4849.499853271484,526.7702026367188,907.7754974365234
1760795463568828400,4850.443828369141,525.6076049804688,907.9032897949219
1760795464512604200,4851.387604248047,524.41064453125,908.0349731445312
1760795465456389000,4852.3313891601565,523.203125,908.167724609375
1760795466400200400,4853.275200439453,521.992919921875,908.3007049560547
1760795467344051500,4854.219051513672,520.8250122070312,908.4291839599609
1760795468287917300,4855.162917236328,520.0059204101562,908.5192108154297
1760795469231765200,4856.106765136718,519.8182983398438,908.5399627685547
1760795470175460400,4857.050460449219,519.8182983398438,908.5399627685547
1760795471119103200,4857.994103271484,520.5845336914062,908.4555053710938
1760795472062933200,4858.937933349609,521.8106079101562,908.3206939697266
1760795473006820000,4859.881820068359,522.8489990234375,908.2066345214844
1760795473950666200,4860.825666259766,523.6073608398438,908.1231689453125
1760795474894483200,4861.769483154297,523.6073608398438,908.1231689453125
1760795475838075100,4862.713075195313,523.501708984375,908.134765625
1760795476781694200,4863.656694091796,522.8622436523438,908.2053375244141
1760795477725497300,4864.600497314453,522.1303100585938,908.2856750488281
1760795478669129500,4865.544129394531,521.3719482421875,908.3690643310547
1760795479612891100,4866.487891113281,520.4524536132812,908.4701538085938
1760795480556578000,4867.431578125,519.1550903320312,908.6128997802734
1760795481500457200,4868.3754572753905,517.5379638671875,908.7908172607422
1760795482444253200,4869.319253173828,515.6249389648438,909.0010070800781
1760795483388012300,4870.263012207031,513.368408203125,909.2494201660156
1760795484331867100,4871.2068671875,510.78948974609375,909.5333862304688
1760795485275700200,4872.150700195312,508.2423095703125,909.8137664794922
1760795486219585300,4873.094585205078,505.78759765625,910.0839996337891
1760795487163494400,4874.038494384766,503.58917236328125,910.3260803222656
1760795488107419100,4874.982419189453,501.7210693359375,910.5317687988281
1760795489051295200,4875.926295166016,500.31005859375,910.6873321533203
1760795489995105300,4876.87010522461,499.33502197265625,910.7948303222656
1760795490938851300,4877.813851318359,498.58721923828125,910.8771514892578
1760795491882759400,4878.757759521484,497.89495849609375,910.9535980224609
1760795492826575400,4879.701575439453,497.28460693359375,911.0208129882812
1760795493770463200,4880.645463134766,496.83538818359375,911.0703277587891
1760795494714342400,4881.589342285156,496.39678955078125,911.1186218261719
1760795495658239500,4882.533239501953,496.05853271484375,911.156005859375
1760795496602013400,4883.477013427734,495.84454345703125,911.1795043945312
1760795497545739300,4884.420739257813,495.5274658203125,911.2142944335938
1760795498489548300,4885.364548339844,495.14166259765625,911.2570190429688
1760795499433495300,4886.308495361328,494.938232421875,911.2794494628906
1760795500377350400,4887.252350341797,494.72943115234375,911.3025665283203
1760795501321067300,4888.1960673828125,494.72943115234375,911.3025665283203
1760795502264823300,4889.139823242187,495.08087158203125,911.2635803222656
1760795503208549400,4890.083549316406,496.0770263671875,911.1537933349609
1760795504152325000,4891.027325195312,497.49066162109375,910.9980773925781
1760795505096136400,4891.971136474609,499.21875,910.8076477050781
1760795506040050200,4892.915050292969,500.87811279296875,910.6247711181641
1760795506983808300,4893.85880834961,502.2257080078125,910.4763031005859
1760795507927498200,4894.802498291016,502.965576171875,910.3946685791016
1760795508871288300,4895.746288330078,502.965576171875,910.3946685791016
1760795509815015400,4896.690015380859,502.7938232421875,910.4137420654297
1760795510758806300,4897.633806152344,502.3076171875,910.4674530029297
1760795511702585300,4898.5775854492185,501.59686279296875,910.5455780029297
1760795512646398200,4899.521398193359,500.788330078125,910.6346130371094
1760795513590365200,4900.465365234375,500.04315185546875,910.7168579101562
1760795514534104300,4901.409104248047,499.29803466796875,910.7989501953125
1760795515477706200,4902.352706298828,498.67706298828125,910.8671569824219
1760795516421524200,4903.296524169922,498.14068603515625,910.9265899658203
1760795517365381000,4904.240381103516,497.78131103515625,910.9660339355469
1760795518309027000,4905.184027099609,497.6439208984375,910.9810638427734
1760795519252884200,4906.127884277344,497.6439208984375,910.9810638427734
1760795520196671200,4907.071671142578,497.78924560546875,910.9651184082031
1760795521140481300,4908.0154812011715,498.11956787109375,910.9288024902344
1760795522084246300,4908.95924633789,498.60308837890625,910.8753967285156
1760795523027944400,4909.902944335938,498.7510986328125,910.8590698242188
1760795523971815400,4910.846815429688,498.7510986328125,910.8590698242188
1760795524915628300,4911.790628173828,498.4207763671875,910.8954620361328
1760795525859381200,4912.734381347656,498.4207763671875,910.8954620361328
1760795526803155200,4913.678155273437,498.64007568359375,910.8713531494141
1760795527746881300,4914.621881347656,499.4644775390625,910.7806396484375
1760795528690687200,4915.565687255859,501.026123046875,910.6085205078125
1760795529634484200,4916.509484130859,503.27471923828125,910.3607177734375
1760795530578184400,4917.453184326172,505.88531494140625,910.0731658935547
1760795531521849000,4918.3968491210935,508.06787109375,909.8329925537109
1760795532465585200,4919.340585205078,509.41021728515625,909.6849822998047
1760795533409265200,4920.284265136719,509.41021728515625,909.6849822998047
1760795534353092000,4921.228092041016,508.94775390625,909.7360229492188
1760795535296928300,4922.171928222656,507.42315673828125,909.9040222167969
1760795536240836400,4923.115836425781,505.69244384765625,910.0945281982422
1760795537184802300,4924.059802246094,504.8521728515625,910.1869964599609
1760795538128841200,4925.003841308594,504.8521728515625,910.1869964599609
1760795539072865300,4925.947865234375,504.8812255859375,910.1836395263672
1760795540016851200,4926.891851318359,505.22210693359375,910.1461791992188
1760795540960895200,4927.835895263672,505.45196533203125,910.1209259033203
1760795541904823300,4928.779823242187,505.49957275390625,910.1157379150391
1760795542848893200,4929.723893066406,505.49957275390625,910.1157379150391
1760795543793134300,4930.668134277344,506.323974609375,910.0248718261719
1760795544737237200,4931.612237304687,507.7322998046875,909.8697662353516
1760795545681304300,4932.556304199219,509.605712890625,909.6635437011719
1760795546625495300,4933.500495361328,511.73809814453125,909.4287872314453
1760795547569641500,4934.4446413574215,513.7938232421875,909.2026519775391
1760795548513948200,4935.388948242187,515.1043701171875,909.0584564208984
1760795549458111200,4936.333111328125,515.9446411132812,908.9658355712891
1760795550402323200,4937.277323242188,516.1005249023438,908.9488983154297
1760795551346371000,4938.22137109375,516.1005249023438,908.9488983154297
1760795552290395100,4939.165395019531,515.6090698242188,909.0029144287109
1760795553234395400,4940.109395507812,514.9987182617188,909.0700531005859
1760795554178450400,4941.053450439453,514.293212890625,909.1475677490234
1760795555122329300,4941.997329345703,513.4529418945312,909.2402648925781
1760795556066333200,4942.941333251953,512.2532958984375,909.3722534179688
1760795557010365200,4943.885365234375,510.35614013671875,909.5810699462891
1760795557954292200,4944.829292236328,507.93048095703125,909.8480987548828
1760795558898262300,4945.773262207032,504.87335205078125,910.1845550537109
1760795559842177300,4946.717177246093,501.71575927734375,910.5324554443359
1760795560786118100,4947.661118164063,498.951904296875,910.8370971679688
1760795561729960200,4948.604960205078,497.10491943359375,911.0405731201172
1760795562673686300,4949.548686279297,495.997802734375,911.1625671386719
1760795563617438200,4950.492438232422,495.997802734375,911.1625671386719
1760795564561337300,4951.436337402344,496.21441650390625,911.1387634277344
1760795565505051400,4952.380051513672,497.1815185546875,911.0320281982422
1760795566448821200,4953.323821289063,498.91754150390625,910.8407592773438
1760795567392713200,4954.2677131347655,501.36962890625,910.5705261230469
1760795568336553200,4955.211553222656,504.1229248046875,910.267333984375
1760795569280157400,4956.155157470703,506.934326171875,909.9578094482422
1760795570223720200,4957.0987202148435,509.53704833984375,909.6712493896484
1760795571167364400,4958.042364257813,511.2862548828125,909.4784545898438
1760795572111003100,4958.986003173828,511.92041015625,909.4088745117188
1760795573054704000,4959.9297041015625,511.92041015625,909.4088745117188
1760795573998446300,4960.8734462890625,511.82000732421875,909.4198608398438
1760795574942239200,4961.817239257813,511.68524169921875,909.4347381591797
1760795575886081300,4962.761081298828,511.65350341796875,909.4382476806641
1760795576829911300,4963.7049113769535,511.590087890625,909.4450378417969
1760795577773798100,4964.648798095704,511.08807373046875,909.5004272460938
1760795578717693400,4965.592693359375,509.78802490234375,909.6436309814453
1760795579661547300,4966.536547363281,507.8062744140625,909.8617553710938
1760795580605467400,4967.480467285156,505.62640380859375,910.1016998291016
1760795581549318400,4968.424318359375,503.6578369140625,910.3184509277344
1760795582493029400,4969.368029296875,502.4793701171875,910.4483032226562
1760795583436824300,4970.31182421875,501.668212890625,910.5376434326172
1760795584380603400,4971.255603271485,501.668212890625,910.5376434326172
1760795585324338200,4972.199338134766,501.69989013671875,910.5341339111328
1760795586268064300,4973.1430642089845,501.8399658203125,910.5186462402344
1760795587211742200,4974.0867421875,501.8399658203125,910.5186462402344
1760795588155391200,4975.030391113281,501.7210693359375,910.5318450927734
1760795589099179300,4975.974179199219,501.43035888671875,910.5638885498047
1760795590043161000,4976.918161132812,500.87548828125,910.6249237060547
1760795590987147300,4977.862147216797,500.75128173828125,910.6388854980469
1760795591931116300,4978.806116210938,500.75128173828125,910.6388854980469
1760795592875092200,4979.750092285156,501.4039306640625,910.5667877197266
1760795593819072300,4980.694072265625,502.13323974609375,910.4866027832031
1760795594763008300,4981.638008300782,502.55865478515625,910.4396057128906
1760795595707033000,4982.582033203125,502.55865478515625,910.4396057128906
1760795596651054300,4983.5260544433595,502.3525390625,910.4623413085938
1760795597594897200,4984.469897216797,501.90863037109375,910.5110931396484
1760795598538684400,4985.413684326172,501.5704345703125,910.5484008789062
1760795599482500400,4986.35750024414,501.5704345703125,910.5484008789062
1760795600426290200,4987.301290283203,501.69989013671875,910.5342102050781
1760795601370174200,4988.2451743164065,501.98529052734375,910.5027770996094
1760795602314324500,4989.189324462891,502.606201171875,910.4344940185547
1760795603258324500,4990.13332446289,503.34075927734375,910.3536224365234
1760795604202201300,4991.077201416016,504.23388671875,910.2549743652344
1760795605145989000,4992.020989013672,505.489013671875,910.1169586181641
1760795606089937200,4992.96493725586,507.09814453125,909.9397277832031
1760795607033747200,4993.908747314453,508.5858154296875,909.7756958007812
1760795607977727200,4994.852727294922,509.80126953125,909.6421051025391
1760795608921808100,4995.796808105469,509.80126953125,909.6421051025391
1760795609865821400,4996.740821533203,509.46832275390625,909.6786499023438
1760795610809830100,4997.684830078125,507.28839111328125,909.9185943603516
1760795611753655300,4998.628655273437,504.35809326171875,910.2415466308594
1760795612697500200,4999.57250024414,501.59423828125,910.5458831787109
1760795613641389300,5000.516389404297,499.19232177734375,910.810546875
1760795614585182200,5001.460182128906,497.31365966796875,911.0176086425781
1760795615529044200,5002.404044189453,496.91729736328125,911.0614013671875
1760795616472839400,5003.347839355469,496.91729736328125,911.0614013671875
1760795617416762400,5004.291762451172,498.6585693359375,910.8692169189453
1760795618360735200,5005.235735351563,501.11859130859375,910.5982971191406
1760795619304643000,5006.179643066406,503.9141845703125,910.2902221679688
1760795620248476200,5007.123476074219,505.9117431640625,910.0702667236328
1760795621192568300,5008.067568359375,505.9117431640625,910.0702667236328
1760795622136739300,5009.011739257812,502.82550048828125,910.4100799560547
1760795623080831200,5009.955831298828,497.06793212890625,911.0446166992188
1760795624024843300,5010.899843261719,489.80682373046875,911.8451690673828
1760795624968817200,5011.8438171386715,482.400390625,912.6624298095703
1760795625912692200,5012.787692138671,475.5277099609375,913.4214782714844
1760795626856539100,5013.7315390625,470.35406494140625,913.9930725097656
1760795627800616200,5014.675616210938,467.521484375,914.3060302734375
